repo_name,language,clone_url,github_id,created_at,topics,stars
sukkaw/surge,typescript,https://github.com/sukkaw/surge.git,69768343,2020-12-21,"[""clash"", ""clash-meta"", ""clash-premium"", ""clash-rules"", ""hacktoberfest"", ""mihomo"", ""mihomo-rules"", ""ruleset"", ""sing-box"", ""sing-box-ruleset"", ""stash"", ""surfboard"", ""surge"", ""surge-rules""]",4267
joeattardi/picmo,typescript,https://github.com/joeattardi/picmo.git,69784317,2019-08-29,"[""emoji"", ""emoji-picker"", ""javascript"", ""twemoji"", ""vanilla-javascript""]",1168
sushiswap/sushiswap,typescript,https://github.com/sushiswap/sushiswap.git,69798103,2020-08-24,[],1902
davidjerleke/embla-carousel,typescript,https://github.com/davidjerleke/embla-carousel.git,69811472,2019-03-18,"[""carousel"", ""carousel-component"", ""carousel-plugin"", ""dependency-free"", ""fade-slider"", ""javascript"", ""mobile"", ""mobile-web"", ""react"", ""slider"", ""slider-plugin"", ""slideshow"", ""solid"", ""svelte"", ""touch"", ""touch-events"", ""typescript"", ""vanilla"", ""vue""]",8325
clytage/rawon,typescript,https://github.com/clytage/rawon.git,69812319,2020-01-28,"[""discord-bot"", ""discord-js"", ""discord-music-bot"", ""rawon""]",1420
svsool/memo,typescript,https://github.com/svsool/memo.git,69812339,2020-06-06,"[""knowledge-base"", ""markdown"", ""note-taking-app"", ""notes-app"", ""personal-knowlege-base"", ""references"", ""vscode-extension"", ""wiki-links"", ""zettelkasten""]",783
labring/sealos,typescript,https://github.com/labring/sealos.git,69813616,2018-08-15,"[""cloudos"", ""container"", ""docker"", ""golang"", ""install"", ""ipvs"", ""kubeadm"", ""kubernetes"", ""kubernetes-ha""]",18275
cloudflare/templates,typescript,https://github.com/cloudflare/templates.git,69823712,2017-12-19,[],2005
bhj/karaokeeternal,typescript,https://github.com/bhj/karaokeeternal.git,69863064,2016-05-15,"[""cdgraphics"", ""karaoke"", ""karaoke-application"", ""karaoke-event"", ""karaoke-parties"", ""karaoke-player"", ""mp3"", ""mp4"", ""node"", ""node-js"", ""party"", ""react"", ""reactjs"", ""self-hosted"", ""sqlite""]",859
factorjs/factor,typescript,https://github.com/factorjs/factor.git,69865783,2019-03-04,"[""cms"", ""factor"", ""jamstack"", ""typescript"", ""vue""]",1356
crxjs/chrome-extension-tools,typescript,https://github.com/crxjs/chrome-extension-tools.git,69879466,2019-03-15,"[""chrome-extension"", ""javascript"", ""manifest-v2"", ""manifest-v3"", ""npm-package"", ""rollup"", ""rollup-js"", ""rollup-plugin"", ""typescript"", ""vite-plugin"", ""vitejs""]",4125
salesforce/akita,typescript,https://github.com/salesforce/akita.git,69891485,2018-06-11,"[""angular"", ""javascript"", ""oop"", ""react"", ""redux"", ""rxjs"", ""state-management"", ""store"", ""typescript"", ""vue""]",3697
exuanbo/assembler-simulator,typescript,https://github.com/exuanbo/assembler-simulator.git,69891523,2020-11-12,"[""assembler"", ""assembler-simulator"", ""codemirror"", ""microprocessor-simulator"", ""react"", ""redux"", ""simulator""]",506
factoriolab/factoriolab,typescript,https://github.com/factoriolab/factoriolab.git,69891554,2020-03-30,"[""angular"", ""calculator"", ""nodejs""]",834
remix-run/remix,typescript,https://github.com/remix-run/remix.git,69892787,2020-10-26,[],33178
rpearce/react-medium-image-zoom,typescript,https://github.com/rpearce/react-medium-image-zoom.git,69892838,2016-07-13,"[""hacktoberfest"", ""image-zoom"", ""medium"", ""props"", ""react"", ""react-images"", ""reactjs"", ""typescript"", ""zoom"", ""zoom-images"", ""zoomable""]",2115
bitwarden/clients,typescript,https://github.com/bitwarden/clients.git,69912693,2016-03-09,"[""angular"", ""bitwarden"", ""browser-extension"", ""chrome"", ""cli"", ""desktop"", ""electron"", ""firefox"", ""javascript"", ""nodejs"", ""safari"", ""typescript"", ""webextension""]",13218
redocly/redocly-cli,typescript,https://github.com/redocly/redocly-cli.git,69912760,2019-09-10,"[""api-governance"", ""arazzo"", ""asyncapi"", ""cicd"", ""contract-testing"", ""linter"", ""openapi"", ""openapi-cli"", ""openapi3"", ""openapi31"", ""redoc"", ""redocly"", ""swagger2""]",1482
ikxin/kms-tools,typescript,https://github.com/ikxin/kms-tools.git,69940706,2020-04-04,"[""kms"", ""kms-activator"", ""kms-client"", ""kms-module"", ""kms-server"", ""kmspico"", ""office"", ""vlmcsd"", ""windows""]",651
ocsjs/ocsjs,typescript,https://github.com/ocsjs/ocsjs.git,69941126,2020-03-06,"[""ant-desgin-vue"", ""electron"", ""nodejs"", ""ocs"", ""ocsjs"", ""playwright"", ""script"", ""scriptcat"", ""tampermonkey"", ""typescript"", ""vue3""]",3242
siyuan-note/siyuan,typescript,https://github.com/siyuan-note/siyuan.git,69942281,2020-08-30,"[""ai-agent"", ""digital-garden"", ""electron"", ""knowledge-base"", ""knowledge-graph"", ""local-first"", ""markdown"", ""mcp"", ""note-taking"", ""notebook"", ""notes-app"", ""pdf"", ""pkm"", ""s3"", ""self-hosted"", ""siyuan"", ""webdav"", ""wiki""]",44990
tanstack/table,typescript,https://github.com/tanstack/table.git,69969379,2016-10-20,"[""datagrid"", ""datagrids"", ""datatable"", ""filtering"", ""grid"", ""grouping"", ""hooks"", ""javascript"", ""pagination"", ""react"", ""reactjs"", ""solid"", ""solidjs"", ""sorting"", ""svelte"", ""sveltejs"", ""table"", ""typescript"", ""vue""]",28165
tanstack/virtual,typescript,https://github.com/tanstack/virtual.git,69969395,2020-05-08,"[""javascript"", ""performance"", ""react"", ""reactjs"", ""scrolling"", ""solid"", ""solidjs"", ""svelte"", ""virtualization"", ""virtualized"", ""vue""]",7000
tanstack/query,typescript,https://github.com/tanstack/query.git,69984103,2019-09-10,"[""async"", ""cache"", ""data"", ""fetch"", ""graphql"", ""hooks"", ""query"", ""react"", ""rest"", ""solid"", ""stale"", ""stale-while-revalidate"", ""svelte"", ""typescript"", ""update"", ""vue""]",49884
matrix-org/matrix-appservice-discord,typescript,https://github.com/matrix-org/matrix-appservice-discord.git,69984500,2016-06-18,"[""bridge"", ""discord"", ""matrix"", ""riot""]",756
sql-formatter-org/sql-formatter,typescript,https://github.com/sql-formatter-org/sql-formatter.git,70014300,2016-09-12,"[""formatter"", ""javascript"", ""n1ql"", ""sql""]",2872
sequelize/sequelize-typescript,typescript,https://github.com/sequelize/sequelize-typescript.git,70027367,2016-01-27,"[""annotations"", ""decorators"", ""orm"", ""sequelize"", ""typescript""]",2694
julia-vscode/julia-vscode,typescript,https://github.com/julia-vscode/julia-vscode.git,70043115,2016-06-21,"[""ide"", ""integrated-development-environment"", ""julia"", ""julia-language"", ""julialang"", ""vscode""]",1340
redpanda-data/console,typescript,https://github.com/redpanda-data/console.git,70060492,2019-09-29,"[""apache-kafka"", ""dataops"", ""go"", ""kafka"", ""kafka-gui"", ""kafka-ui"", ""react"", ""typescript"", ""web-ui""]",4299
daangn/stackflow,typescript,https://github.com/daangn/stackflow.git,70073270,2020-09-14,"[""framework"", ""mobile"", ""navigator"", ""plugin"", ""react"", ""stack"", ""system"", ""typescript"", ""webview""]",1016
umami-software/umami,typescript,https://github.com/umami-software/umami.git,70088088,2020-07-17,"[""analytics"", ""audience-segmentation"", ""charts"", ""cohort-analysis"", ""google-analytics"", ""product-analytics"", ""statistics"", ""user-journey"", ""web-analytics""]",37520
i18next/next-i18next,typescript,https://github.com/i18next/next-i18next.git,70130146,2018-11-09,"[""i18next"", ""next"", ""nextjs"", ""now"", ""react"", ""react-i18next"", ""reactjs"", ""ssr""]",6158
serverless-stack/sst,typescript,https://github.com/serverless-stack/sst.git,70130780,2020-08-04,[],7402
monkeytypegame/monkeytype,typescript,https://github.com/monkeytypegame/monkeytype.git,70143735,2020-05-14,"[""monkeytype"", ""typingtest""]",20333
revokecash/revoke.cash,typescript,https://github.com/revokecash/revoke.cash.git,70181093,2019-10-12,"[""ethereum"", ""security"", ""token-approval""]",767
vbenjs/vben-admin-thin-next,typescript,https://github.com/vbenjs/vben-admin-thin-next.git,70182278,2020-10-14,"[""template""]",1984
denodrivers/mongo,typescript,https://github.com/denodrivers/mongo.git,70221929,2019-06-07,"[""database"", ""deno"", ""deno-deploy"", ""driver"", ""mongodb"", ""typescript""]",514
eslint-functional/eslint-plugin-functional,typescript,https://github.com/eslint-functional/eslint-plugin-functional.git,70243481,2019-07-01,"[""eslint"", ""eslint-plugin"", ""eslint-rules"", ""fp"", ""functional"", ""functional-programming"", ""immutability"", ""javascript"", ""typescript""]",990
solidjs/solid-router,typescript,https://github.com/solidjs/solid-router.git,70243521,2020-10-26,[],1312
nick-keller/react-datasheet-grid,typescript,https://github.com/nick-keller/react-datasheet-grid.git,70263741,2020-11-16,"[""excel"", ""grid"", ""react"", ""spreadsheet"", ""table""]",1988
nangohq/nango,typescript,https://github.com/nangohq/nango.git,70299220,2020-04-09,"[""access-token"", ""api"", ""api-client"", ""api-integration"", ""api-integrations"", ""integrations"", ""oauth"", ""oauth1"", ""oauth2"", ""product-integration"", ""refresh-token"", ""unified-api""]",11003
cross-seed/cross-seed,typescript,https://github.com/cross-seed/cross-seed.git,70337955,2020-06-08,"[""bittorrent"", ""cross-seed"", ""cross-seeding"", ""cross-seeds"", ""jackett"", ""private-tracker"", ""qbittorrent"", ""rtorrent"", ""torrent"", ""torrents"", ""torznab""]",1475
tanstack/router,typescript,https://github.com/tanstack/router.git,70339539,2019-01-14,"[""framework"", ""fullstack"", ""javascript"", ""react"", ""route"", ""router"", ""routing"", ""rpc"", ""search"", ""searchparams"", ""server-functions"", ""ssr"", ""state-management"", ""typesafe"", ""typescript"", ""url""]",14769
hello-pangea/dnd,typescript,https://github.com/hello-pangea/dnd.git,70357432,2020-12-14,"[""dnd"", ""drag"", ""drag-and-drop"", ""forked"", ""react"", ""react-beautiful-dnd"", ""react-component"", ""react-drag-and-drop"", ""react-draggable"", ""react-sortable"", ""reordering"", ""sortable"", ""typescript""]",3989
anidl/multi-downloader-nx,typescript,https://github.com/anidl/multi-downloader-nx.git,70377343,2020-01-20,"[""adn"", ""animationdigitalnetwork"", ""anime-downloader"", ""crunchy"", ""crunchyroll"", ""crunchyroll-downloader"", ""download"", ""downloader"", ""hidive"", ""hidive-downloader""]",553
authing/guard,typescript,https://github.com/authing/guard.git,70416282,2019-02-22,"[""authing"", ""guard"", ""sso"", ""sso-login""]",1360
oyuyue/nplayer,typescript,https://github.com/oyuyue/nplayer.git,70435921,2020-04-14,"[""danmaku"", ""nplayer"", ""player"", ""video-player""]",1206
wormhole-foundation/wormhole,typescript,https://github.com/wormhole-foundation/wormhole.git,70442873,2020-07-26,"[""blockchain"", ""golang"", ""rust"", ""solidity""]",1894
agoraio-extensions/react-native-agora,typescript,https://github.com/agoraio-extensions/react-native-agora.git,70482164,2017-06-13,"[""agora"", ""android"", ""ios"", ""live"", ""rct"", ""react"", ""react-native"", ""react-native-agora"", ""sdk"", ""sheng-w"", ""typescript"", ""video""]",651
verida/verida-js,typescript,https://github.com/verida/verida-js.git,70501031,2020-12-05,"[""blockchain"", ""decentralized"", ""identity"", ""personal-data"", ""privacy"", ""web3""]",1313
amandaghassaei/gpu-io,typescript,https://github.com/amandaghassaei/gpu-io.git,70522913,2020-11-03,"[""canvas"", ""glsl"", ""gpgpu"", ""gpu"", ""parallel"", ""particles"", ""physics"", ""shader"", ""shaders"", ""simulation"", ""threejs"", ""webgl"", ""webgl1"", ""webgl2""]",1146
hellooraculi/komiser,typescript,https://github.com/hellooraculi/komiser.git,70563225,2018-02-12,[],2858
vite-pwa/vite-plugin-pwa,typescript,https://github.com/vite-pwa/vite-plugin-pwa.git,70624812,2020-08-25,"[""preact"", ""pwa"", ""react"", ""solidjs"", ""svelte"", ""vite"", ""vite-plugin"", ""vue"", ""workbox""]",4146
vexip-ui/vexip-ui,typescript,https://github.com/vexip-ui/vexip-ui.git,70624868,2020-03-16,"[""config"", ""css"", ""html"", ""javascript"", ""typescript"", ""ui-components"", ""vexipui"", ""vitejs"", ""vue"", ""vue-components""]",1902
software-mansion/react-native-svg,typescript,https://github.com/software-mansion/react-native-svg.git,71851786,2016-01-17,[],7992
chibisafe/chibisafe,typescript,https://github.com/chibisafe/chibisafe.git,74096197,2017-01-13,"[""chibisafe"", ""file"", ""file-upload"", ""file-uploader"", ""files"", ""fileuploader"", ""js"", ""node"", ""pomf"", ""screenshots"", ""upload"", ""uploader"", ""video""]",2703
arktypeio/arktype,typescript,https://github.com/arktypeio/arktype.git,74172159,2019-06-21,"[""javascript"", ""parsing"", ""runtime-typechecking"", ""static-typing"", ""typescript""]",7794
mui/material-ui-pickers,typescript,https://github.com/mui/material-ui-pickers.git,76694533,2017-10-07,"[""datepicker"", ""datetimepicker"", ""material-ui"", ""material-ui-pickers"", ""picker"", ""timepicker""]",2322
ng-alain/ng-alain,typescript,https://github.com/ng-alain/ng-alain.git,76758366,2017-08-17,"[""angular"", ""angular-applications"", ""angular-components"", ""angular-seed"", ""angular-start"", ""angular10"", ""angular9"", ""ant-design"", ""antd"", ""antd-design-pro"", ""delon"", ""ng-alain"", ""ng-zorro"", ""ng-zorro-antd""]",4531
alextorresdev/custom-electron-titlebar,typescript,https://github.com/alextorresdev/custom-electron-titlebar.git,78673690,2018-12-16,"[""cross-platform"", ""custom-electron-titlebar"", ""customizable"", ""electron"", ""electron-app"", ""icons"", ""javascript"", ""linux"", ""menu"", ""theme"", ""titlebar"", ""typescript"", ""windows""]",893
google/tachometer,typescript,https://github.com/google/tachometer.git,78673917,2019-01-15,[],711
phosphor-icons/react,typescript,https://github.com/phosphor-icons/react.git,79769582,2020-07-18,"[""icon-font"", ""icon-pack"", ""icons"", ""react"", ""reactjs"", ""svg"", ""svg-icons""]",1548
react95-io/react95,typescript,https://github.com/react95-io/react95.git,79817732,2019-02-18,"[""component-library"", ""components"", ""design-system"", ""react"", ""reactjs"", ""styled-components"", ""ui"", ""ui-kit"", ""vaporwave"", ""windows95""]",6123
effect-ts/effect,typescript,https://github.com/effect-ts/effect.git,79831871,2019-11-13,"[""cli"", ""clustering"", ""concurrency"", ""dependency-injection"", ""effect"", ""error-handling"", ""javascript"", ""observability"", ""opentelemetry"", ""platform"", ""schema"", ""typescript"", ""workflows""]",14824
zoriya/kyoo,typescript,https://github.com/zoriya/kyoo.git,81359309,2019-08-04,"[""docker"", ""ffmpeg"", ""golang"", ""jellyfin"", ""mediabrowser"", ""netflix"", ""next"", ""plex"", ""python"", ""react-native"", ""self-hosted""]",2476
zhanglun/lettura,typescript,https://github.com/zhanglun/lettura.git,81864936,2020-09-29,"[""rss"", ""rss-reader"", ""rust"", ""tailwindcss"", ""tauri-app""]",1813
origranot/reduced.to,typescript,https://github.com/origranot/reduced.to.git,81882580,2020-03-18,"[""contributions-welcome"", ""css"", ""docker"", ""hacktoberfest"", ""html"", ""nestjs"", ""nodejs"", ""nx"", ""qwik"", ""tailwindcss"", ""typescript"", ""url-shortener""]",716
zaydek/heroicons.dev,typescript,https://github.com/zaydek/heroicons.dev.git,81903406,2020-02-24,"[""react"", ""sass"", ""typescript"", ""unocss"", ""vite""]",1234
electron/forge,typescript,https://github.com/electron/forge.git,82702667,2016-10-05,"[""build"", ""electron"", ""hacktoberfest"", ""javascript"", ""linux"", ""macos"", ""package"", ""typescript"", ""webpack"", ""windows""]",7099
astuto/astuto,typescript,https://github.com/astuto/astuto.git,82735394,2019-08-18,"[""boards"", ""customer-feedback"", ""docker"", ""feedback"", ""react"", ""roadmap"", ""ruby-on-rails"", ""self-hosted""]",2335
apm-ai/aiapm,typescript,https://github.com/apm-ai/aiapm.git,84155099,2017-09-28,[],2866
equal-ui/equal,typescript,https://github.com/equal-ui/equal.git,84155642,2019-10-15,"[""contributions-welcome"", ""css"", ""equal"", ""framework"", ""frontend"", ""nuxt"", ""tailwind"", ""tailwindcss"", ""typescript"", ""ui"", ""ux"", ""vue"", ""vue-components"", ""vue3"", ""vuejs""]",1211
dineug/erd-editor,typescript,https://github.com/dineug/erd-editor.git,84156491,2019-09-01,"[""database"", ""db"", ""diagram"", ""draw"", ""editor"", ""entity"", ""erd"", ""relationship"", ""sql"", ""vscode"", ""vuerd""]",1655
webgpu/webgpu-samples,typescript,https://github.com/webgpu/webgpu-samples.git,84185123,2019-03-25,[],2144
azouaoui-med/react-pro-sidebar,typescript,https://github.com/azouaoui-med/react-pro-sidebar.git,84196195,2020-05-06,"[""dropdown-menus"", ""menu"", ""menus"", ""npm"", ""npm-package"", ""react"", ""react-component"", ""reactjs"", ""sidebar"", ""submenu"", ""submenus"", ""tree-structure""]",1794
web-infra-dev/garfish,typescript,https://github.com/web-infra-dev/garfish.git,84208746,2020-12-21,"[""framework"", ""javascript""]",2899
release-drafter/release-drafter,typescript,https://github.com/release-drafter/release-drafter.git,86158090,2018-06-28,"[""action"", ""github-app"", ""hacktoberfest"", ""release-automation"", ""release-notes""]",3895
wilfredinni/javascript-cheatsheet,typescript,https://github.com/wilfredinni/javascript-cheatsheet.git,86191995,2019-01-23,"[""basic-programming"", ""basics"", ""cheat"", ""cheatsheet"", ""javascript"", ""javascript-cheatsheet"", ""playground"", ""quickbooks"", ""reference"", ""sheet"", ""visualization""]",565
nuxt-modules/robots,typescript,https://github.com/nuxt-modules/robots.git,86816742,2017-10-24,"[""nuxt"", ""nuxt-module"", ""robots-txt"", ""ssr"", ""vuejs""]",519
eclipse-sprotty/sprotty,typescript,https://github.com/eclipse-sprotty/sprotty.git,87449574,2018-08-16,"[""diagrams"", ""eclipse"", ""svg"", ""typescript"", ""visualization"", ""web""]",877
grapesjs/grapesjs,typescript,https://github.com/grapesjs/grapesjs.git,87475109,2016-01-22,"[""drag-and-drop"", ""framework"", ""no-code"", ""nocode"", ""page-builder"", ""site-builder"", ""site-generator"", ""template-builder"", ""ui-builder"", ""web-builder"", ""web-builder-framework"", ""website-builder""]",25980
styled-components/xstyled,typescript,https://github.com/styled-components/xstyled.git,87475650,2019-05-24,"[""css"", ""css-in-js"", ""emotion"", ""react"", ""styled-components"", ""styled-system"", ""tailwindcss""]",2174
noquarterteam/boilerplate-graphql,typescript,https://github.com/noquarterteam/boilerplate-graphql.git,87476351,2019-05-13,"[""apollo"", ""chakra-ui"", ""expo"", ""fullstack-boilerplate"", ""graphql"", ""nextjs"", ""node"", ""postgres"", ""prisma"", ""react"", ""react-native"", ""sentry"", ""type-graphql"", ""typescript""]",876
skillrecordings/egghead-next,typescript,https://github.com/skillrecordings/egghead-next.git,87488003,2020-07-17,"[""cypress"", ""egghead"", ""jest"", ""mdx"", ""nextjs"", ""react"", ""tailwindcss"", ""typescript""]",1448
marudor/bahn.expert,typescript,https://github.com/marudor/bahn.expert.git,87509032,2017-04-30,"[""hacktoberfest""]",531
brimdata/zui,typescript,https://github.com/brimdata/zui.git,88119519,2018-08-09,"[""csv"", ""data"", ""data-analytics"", ""data-viz"", ""data-wrangling"", ""electron-app"", ""json-inspector"", ""keyword-search"", ""super-structured-data"", ""table-view"", ""type-system"", ""zed"", ""zng"", ""zq"", ""zui""]",1941
semaphore-protocol/semaphore,typescript,https://github.com/semaphore-protocol/semaphore.git,88120077,2019-04-05,"[""circom"", ""ethereum"", ""hacktoberfest"", ""javascript"", ""monorepo"", ""proof-of-membership"", ""semaphore"", ""solidity"", ""typescript"", ""zero-knowledge"", ""zero-knowledge-proofs"", ""zk-snarks""]",1040
nomic-ai/deepscatter,typescript,https://github.com/nomic-ai/deepscatter.git,88158975,2018-10-30,"[""data-visualization"", ""visualization"", ""webgl""]",1112
scaffdog/scaffdog,typescript,https://github.com/scaffdog/scaffdog.git,88159482,2019-01-06,"[""cli"", ""generator"", ""markdown"", ""nodejs"", ""scaffdog"", ""scaffold"", ""template""]",769
googleapis/release-please,typescript,https://github.com/googleapis/release-please.git,89061383,2019-04-25,[],7151
codebdy/rxdrag,typescript,https://github.com/codebdy/rxdrag.git,89079183,2020-02-01,[],3647
hoppscotch/hoppscotch,typescript,https://github.com/hoppscotch/hoppscotch.git,89101975,2019-08-21,"[""api"", ""api-client"", ""api-rest"", ""api-testing"", ""developer-tools"", ""graphql"", ""http"", ""http-client"", ""pwa"", ""rest"", ""rest-api"", ""spa"", ""testing"", ""testing-tools"", ""tools"", ""vue"", ""vuejs"", ""websocket""]",79762
andrechristikan/ack-nestjs-boilerplate,typescript,https://github.com/andrechristikan/ack-nestjs-boilerplate.git,89103801,2020-08-31,"[""authentication"", ""docker"", ""jwt"", ""mongodb"", ""nestjs"", ""nestjs-backend"", ""nestjs-boilerplate"", ""nestjs-postgres"", ""nestjs-starter"", ""nestjs-swagger"", ""nodejs"", ""oauth"", ""otp"", ""prisma"", ""rbac"", ""redis"", ""swagger"", ""totp"", ""typescript""]",675
oazapfts/oazapfts,typescript,https://github.com/oazapfts/oazapfts.git,89112847,2019-04-23,"[""openapi"", ""openapi3"", ""swagger""]",575
frappe/books,typescript,https://github.com/frappe/books.git,89812637,2018-01-08,"[""accounting"", ""book-keeping"", ""desktop"", ""double-entry-accounting"", ""electron"", ""frappe"", ""hacktoberfest"", ""inventory-management"", ""invoicing"", ""javascript"", ""offline"", ""open-source"", ""point-of-sale"", ""vuejs""]",4661
porsche-design-system/porsche-design-system,typescript,https://github.com/porsche-design-system/porsche-design-system.git,89851476,2018-12-07,[],633
nuxt-modules/i18n,typescript,https://github.com/nuxt-modules/i18n.git,89856514,2017-11-12,"[""i18n"", ""internationalization"", ""javascript"", ""nuxt"", ""nuxt-module"", ""routing"", ""typescript"", ""vue""]",2065
netlify/next-runtime,typescript,https://github.com/netlify/next-runtime.git,89858255,2020-10-26,"[""javascript"", ""netlify"", ""netlify-plugin"", ""nextjs""]",656
galacean/engine,typescript,https://github.com/galacean/engine.git,89885628,2020-12-08,"[""2d"", ""3d"", ""animation"", ""graphics"", ""html5"", ""input"", ""javascript"", ""physics"", ""typescript"", ""web3d"", ""webgl"", ""webgl2""]",5818
spacebarchat/server,typescript,https://github.com/spacebarchat/server.git,89899795,2020-11-28,"[""discord"", ""instant-messaging"", ""real-time-communication"", ""spacebarchat""]",2182
ueberdosis/hocuspocus,typescript,https://github.com/ueberdosis/hocuspocus.git,89901760,2020-11-13,"[""collaborative-editing"", ""crdt"", ""prosemirror"", ""real-time"", ""self-hosted"", ""slatejs"", ""tiptap"", ""yjs""]",2472
carbon-design-system/carbon-components-angular,typescript,https://github.com/carbon-design-system/carbon-components-angular.git,89901781,2018-07-31,"[""angular"", ""carbon-design-system"", ""component-library"", ""hacktoberfest"", ""ibm""]",561
homebridge/homebridge-config-ui-x,typescript,https://github.com/homebridge/homebridge-config-ui-x.git,90545096,2017-12-21,"[""gui"", ""hb-service"", ""homebridge"", ""homebridge-plugin"", ""homebridge-server"", ""homebridge-webserver"", ""smart-home"", ""supervisor"", ""ui"", ""web-interface""]",2793
urql-graphql/urql,typescript,https://github.com/urql-graphql/urql.git,90972928,2018-01-24,"[""complex-apps"", ""exchange"", ""graphql"", ""graphql-client"", ""graphql-clients""]",8961
zidoro/pomatez,typescript,https://github.com/zidoro/pomatez.git,90973413,2019-09-04,"[""pomodoro"", ""pomodoro-app"", ""pomodoro-clock"", ""pomodoro-technique"", ""pomodoro-timer"", ""productivity"", ""productivity-app"", ""productivity-booster"", ""productivity-timer"", ""productivity-tool"", ""time-management"", ""time-management-app"", ""time-management-tool"", ""tomato"", ""tomato-clock"", ""tomato-timer""]",4839
listr2/listr2,typescript,https://github.com/listr2/listr2.git,91002206,2020-02-27,"[""cli"", ""console"", ""listr"", ""loading"", ""nodejs"", ""nodejs-modules"", ""npm"", ""progress"", ""task"", ""tasklist"", ""term"", ""terminal"", ""typescript""]",677
shopify/shopify-api-js,typescript,https://github.com/shopify/shopify-api-js.git,91016381,2020-09-21,"[""api"", ""authentication"", ""javascript"", ""shopify"", ""typescript"", ""webhooks""]",944
ttttonyhe/ouorz-mono,typescript,https://github.com/ttttonyhe/ouorz-mono.git,92101594,2020-12-21,"[""blog"", ""command-palette"", ""cypress"", ""frontend"", ""monorepo"", ""nextjs"", ""nodejs"", ""openai-api"", ""personal-website"", ""php"", ""portfolio-website"", ""react"", ""reactjs"", ""redux"", ""redux-saga"", ""storybook"", ""tailwindcss"", ""turborepo"", ""typescript"", ""wordpress""]",1024
tanstack/form,typescript,https://github.com/tanstack/form.git,92757179,2016-11-29,"[""angular"", ""form"", ""forms"", ""hacktoberfest"", ""hooks"", ""lit"", ""react"", ""solid"", ""tanstack"", ""vue"", ""yup"", ""zod""]",6601
unjs/unenv,typescript,https://github.com/unjs/unenv.git,93048791,2020-11-18,[],760
vuejs/language-tools,typescript,https://github.com/vuejs/language-tools.git,93068047,2020-05-01,[],6682
dataobserve/datav,typescript,https://github.com/dataobserve/datav.git,93083284,2017-09-28,[],2886
reactjs/ru.react.dev,typescript,https://github.com/reactjs/ru.react.dev.git,93117194,2019-02-07,"[""docs"", ""documentation"", ""gatsby"", ""javascript"", ""react"", ""russian"", ""russian-translation"", ""translation"", ""website""]",746
firecmsco/firecms,typescript,https://github.com/firecmsco/firecms.git,93153992,2020-04-18,"[""admin-dashboard"", ""cms"", ""firebase"", ""firestore"", ""headless-cms"", ""mongodb"", ""react""]",1273
keldaancommunity/pokemonautochess,typescript,https://github.com/keldaancommunity/pokemonautochess.git,93162765,2019-09-11,"[""autochess"", ""pokemon"", ""pokemon-auto-chess""]",1751
flexn-io/renative,typescript,https://github.com/flexn-io/renative.git,94411244,2018-07-24,"[""android"", ""android-tv"", ""cross-platform"", ""electron"", ""ios"", ""lg"", ""macos"", ""react"", ""react-native"", ""react-universal"", ""reactjs"", ""renative"", ""samsung"", ""starter-kit"", ""starter-project"", ""tizen"", ""tvos"", ""web"", ""webos"", ""windows-desktop""]",1948
fontsource/fontsource,typescript,https://github.com/fontsource/fontsource.git,94457513,2020-05-17,"[""css"", ""font"", ""font-family"", ""font-files"", ""font-loading"", ""fonts"", ""fontsource"", ""google"", ""google-fonts"", ""open-source"", ""sass"", ""typefaces""]",6000
zagortenay333/cronomix,typescript,https://github.com/zagortenay333/cronomix.git,94457538,2017-06-12,"[""alarm"", ""flashcards"", ""gnome-shell-extension"", ""stopwatch"", ""time-tracker"", ""timer"", ""todo""]",642
strandedkitty/streets-gl,typescript,https://github.com/strandedkitty/streets-gl.git,94457783,2020-09-14,"[""3d"", ""data-visualization"", ""map"", ""mapping"", ""maps"", ""openstreetmap"", ""rendering"", ""webgl"", ""webgl2""]",911
start9labs/start-os,typescript,https://github.com/start9labs/start-os.git,94460278,2020-11-13,"[""bitcoin"", ""bitcoin-node"", ""lightning-node"", ""p2p"", ""personal-server"", ""privacy-enhancing-technologies"", ""self-hosting""]",1936
aws-powertools/powertools-lambda-typescript,typescript,https://github.com/aws-powertools/powertools-lambda-typescript.git,94491238,2020-10-19,"[""aws"", ""aws-lambda"", ""aws-sdk"", ""lambda"", ""nodejs"", ""powertools"", ""serverless"", ""typescript""]",1782
meilisearch/meilisearch-js-plugins,typescript,https://github.com/meilisearch/meilisearch-js-plugins.git,94491246,2020-07-22,"[""angular"", ""client"", ""geosearch"", ""instantsearch"", ""js"", ""meilisearch"", ""react"", ""vue""]",530
nocodb/nocodb,typescript,https://github.com/nocodb/nocodb.git,94491808,2017-10-29,"[""airtable"", ""airtable-alternative"", ""automatic-api"", ""hacktoberfest"", ""low-code"", ""no-code"", ""no-code-database"", ""no-code-platform"", ""postgresql"", ""rest-api"", ""restful-api"", ""spreadsheet"", ""sqlite"", ""swagger""]",63695
help-me-mom/ng-mocks,typescript,https://github.com/help-me-mom/ng-mocks.git,94492072,2018-02-10,"[""angular"", ""component"", ""directive"", ""enzyme"", ""front-end"", ""frontend"", ""how-to"", ""jasmine"", ""jest"", ""mock"", ""mocking"", ""pipe"", ""provider"", ""service"", ""test"", ""testbed"", ""testing""]",1155
